userid,activity_count,login_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count
48697,7,1.0,6.0,232,0.0,0,0,1.0,0
48703,11,3.0,8.0,233,0.0,0,0,0.0,0
48706,25,2.0,22.0,232,0.0,0,0,0.0,0
48710,13,1.0,12.0,226,0.0,0,0,0.0,0
48711,23,2.0,21.0,225,0.0,0,0,0.0,0
48715,15,1.0,14.0,231,0.0,0,0,0.0,0
48718,36,2.0,32.0,228,0.0,0,0,0.0,0
48733,20,1.0,19.0,232,0.0,0,0,0.0,0
48734,25,1.0,24.0,232,0.0,0,0,0.0,0
48739,4,1.0,3.0,232,0.0,0,0,0.0,0
48760,44,6.0,38.0,217,0.0,0,0,0.0,0
48762,10,1.0,9.0,228,0.0,0,0,0.0,0
48773,32,2.0,30.0,210,0.0,0,0,0.0,0
48778,11,1.0,10.0,232,0.0,0,0,0.0,0
48779,14,1.0,13.0,232,0.0,0,0,1.0,0
48790,35,4.0,31.0,232,0.0,0,0,0.0,0
48793,18,1.0,17.0,232,0.0,0,0,0.0,0
48794,1,1.0,0.0,999,0.0,0,0,0.0,0
48796,5,2.0,2.0,999,0.0,0,0,0.0,0
48797,14,2.0,12.0,244,0.0,0,0,0.0,0
48798,7,1.0,6.0,229,0.0,0,0,0.0,0
48799,7,2.0,5.0,225,0.0,0,0,0.0,0
48800,10,2.0,8.0,227,0.0,0,0,0.0,0
48801,40,2.0,36.0,229,0.0,0,0,1.0,0
48803,6,1.0,5.0,246,0.0,0,0,0.0,0
48807,10,2.0,8.0,229,0.0,0,0,0.0,0
48810,7,3.0,4.0,222,0.0,0,0,0.0,0
48811,8,1.0,7.0,232,0.0,0,0,0.0,0
48854,398,26.0,291.0,25,9.2437145,1,0,1.0,20
48855,793,75.0,623.0,36,8.0248675,1,0,0.98864,18
48856,1163,181.0,934.0,35,10.588497857,1,0,0.92308,12
48857,392,35.0,343.0,185,9.21667,6,0,1.0,1
48858,434,43.0,366.0,15,9.8,6,0,0.91667,1
48859,201,19.0,176.0,174,0.0,6,0,1.0,0
48860,390,16.0,364.0,173,9.0,6,0,1.0,1
48861,254,21.0,225.0,174,10.0,5,0,1.0,1
48862,159,12.0,137.0,179,9.6,5,0,1.0,1
48863,327,26.0,292.0,183,9.75,5,0,0.96296,1
48864,158,16.0,131.0,174,9.66667,6,0,1.0,1
48865,274,26.0,233.0,186,9.66667,4,0,1.0,1
48866,377,21.0,343.0,174,8.55,6,0,0.83333,2
48867,302,40.0,249.0,171,10.0,6,0,1.0,1
48869,304,24.0,268.0,173,8.6,6,0,1.0,1
48870,497,30.0,427.0,169,10.0,7,0,1.0,6
48871,54,4.0,50.0,213,0.0,0,0,1.0,0
48872,495,23.0,460.0,112,8.0,7,0,1.0,1
48873,421,25.0,388.0,169,0.0,7,0,0.875,0
48874,1140,122.0,900.0,36,9.48784,7,0,1.0,22
48875,506,77.0,428.0,29,0.0,0,0,0.0,0
48877,10,2.0,8.0,232,0.0,0,0,0.0,0
48878,344,26.0,219.0,36,9.215546363,0,0,1.0,25
48879,112,20.0,88.0,190,10.0,0,0,0.0,1
48880,638,32.0,516.0,36,9.590608695,1,1,1.0,21
48881,241,34.0,194.0,187,6.0,1,0,1.0,1
48882,169,19.0,139.0,187,8.0,1,0,1.0,1
48883,255,21.0,210.0,123,25.75,2,0,1.0,5
48884,247,14.0,216.0,124,28.666666666,2,0,0.66667,5
48885,338,35.0,284.0,117,20.25,2,0,1.0,5
48886,446,35.0,392.0,118,23.583333333,2,0,1.0,5
48887,357,33.0,307.0,117,29.0,2,0,1.0,5
48888,419,26.0,374.0,113,31.333333333,2,0,1.0,5
48889,574,68.0,481.0,112,22.61111,2,0,1.0,5
48890,180,12.0,151.0,122,25.833333333,2,0,1.0,5
48891,510,43.0,443.0,103,26.166666666,2,0,0.25,5
48892,453,45.0,389.0,111,24.52778,2,0,1.0,5
48893,615,173.0,420.0,22,21.88889,1,0,0.25,5
48894,443,37.0,383.0,112,18.694443333,2,0,0.6,5
48896,280,24.0,238.0,123,29.833333333,2,0,1.0,5
48897,865,69.0,761.0,122,28.36111,2,0,1.0,5
48898,482,28.0,434.0,122,24.083333333,2,0,0.66667,5
48899,446,44.0,385.0,122,25.166666666,2,0,1.0,5
48900,703,44.0,628.0,118,29.916666666,2,0,1.0,5
48901,375,35.0,319.0,122,23.694443333,2,0,0.66667,5
48902,382,37.0,323.0,38,29.416666666,2,0,1.0,5
48903,351,24.0,309.0,78,24.444443333,2,0,1.0,5
48904,364,17.0,329.0,126,23.444443333,2,0,1.0,5
48905,326,37.0,264.0,122,29.722223333,2,0,1.0,5
48906,234,14.0,203.0,125,15.0,2,0,1.0,5
48907,157,16.0,128.0,122,14.5,2,0,0.75,3
48908,436,36.0,350.0,113,18.416666666,2,0,0.66667,5
48909,255,30.0,206.0,123,29.833333333,2,0,0.83333,5
48910,295,25.0,259.0,113,23.65,2,0,0.75,3
48911,404,43.0,343.0,112,23.694443333,2,0,0.0,5
48912,281,25.0,238.0,113,28.666666666,2,0,0.25,5
48913,541,42.0,476.0,112,23.5,2,0,1.0,5
48914,556,50.0,488.0,29,23.0,2,0,1.0,5
48915,393,28.0,342.0,122,19.25,2,0,0.6,5
48916,381,31.0,332.0,113,26.333333333,2,0,0.66667,5
48917,240,19.0,204.0,122,25.0,2,0,1.0,5
48918,413,44.0,312.0,113,26.75,2,0,1.0,5
48919,420,49.0,351.0,123,16.916666666,2,0,1.0,5
48920,292,33.0,235.0,122,29.833333333,2,0,0.25,5
48921,546,54.0,475.0,117,31.777776666,2,0,1.0,5
48922,299,25.0,257.0,112,21.027776666,2,0,0.0,5
48923,628,57.0,549.0,122,24.0,1,0,0.83333,5
48924,341,30.0,288.0,122,26.777776666,2,0,0.8,5
48925,337,34.0,282.0,114,16.833333333,2,0,1.0,5
48926,294,19.0,256.0,69,26.666666666,2,0,1.0,5
48927,271,21.0,232.0,122,21.805556666,2,0,1.0,5
48928,502,46.0,432.0,22,24.777776666,2,0,1.0,5
48929,325,27.0,281.0,122,31.194446666,2,0,0.66667,5
48930,422,38.0,354.0,113,22.722223333,2,0,1.0,5
48931,302,38.0,240.0,122,23.944443333,2,0,0.2,5
48932,361,32.0,309.0,114,29.0,2,0,0.5,5
48933,295,25.0,253.0,113,25.527776666,2,0,1.0,5
48934,295,18.0,264.0,124,14.61111,0,0,0.0,5
48935,297,18.0,262.0,113,20.416666666,2,0,1.0,5
48936,564,53.0,492.0,109,26.944443333,2,0,1.0,5
48937,278,24.0,236.0,113,21.13889,2,0,1.0,5
48938,197,20.0,157.0,125,24.083333333,2,0,0.33333,5
48939,359,32.0,309.0,86,30.9,2,0,1.0,5
48940,448,42.0,389.0,118,27.5,2,0,1.0,5
48941,386,41.0,328.0,113,23.416666666,2,0,1.0,5
48942,550,45.0,484.0,112,24.777776666,2,0,1.0,5
48943,961,71.0,869.0,102,27.277776666,2,0,0.88889,5
48944,442,26.0,399.0,123,15.11111,2,0,0.875,5
48945,408,40.0,336.0,118,26.36111,2,0,1.0,5
48946,373,32.0,305.0,114,28.416666666,2,0,0.0,5
48947,524,47.0,459.0,120,29.833333333,2,0,0.8,5
48948,374,26.0,329.0,122,25.833333333,2,0,1.0,5
48949,424,40.0,367.0,116,15.555556666,2,0,1.0,5
48950,326,34.0,274.0,111,16.11111,2,0,1.0,5
48952,524,12.0,509.0,34,0.0,0,0,0.0,0
48954,285,18.0,264.0,2,0.0,0,0,1.0,0
48955,3927,85.0,3493.0,19,0.0,0,0,0.5,1
48956,520,37.0,473.0,30,0.0,0,0,1.0,0
48957,1668,95.0,1555.0,37,0.0,0,0,1.0,0
48958,266,9.0,254.0,39,0.0,3,0,0.66667,0
48959,174,10.0,160.0,37,0.0,3,0,1.0,0
48960,38,3.0,34.0,44,0.0,1,0,1.0,0
48961,18,1.0,16.0,66,0.0,1,0,1.0,0
48962,97,9.0,84.0,38,0.0,3,0,0.66667,0
48963,41,4.0,34.0,40,0.0,3,0,1.0,0
48964,143,13.0,122.0,36,0.0,3,0,1.0,0
48965,120,12.0,105.0,39,0.0,3,0,0.75,0
48966,168,16.0,147.0,35,0.0,3,0,1.0,0
48967,305,48.0,253.0,13,0.0,3,0,1.0,0
48968,96,9.0,83.0,38,0.0,3,0,1.0,0
48969,143,14.0,122.0,37,0.0,3,0,1.0,0
48970,115,8.0,102.0,37,0.0,3,0,1.0,0
48971,172,13.0,148.0,35,0.0,2,0,1.0,0
48972,137,11.0,123.0,28,0.0,3,0,1.0,0
48973,158,10.0,145.0,40,0.0,3,0,1.0,0
48974,202,7.0,192.0,37,0.0,3,0,1.0,0
48975,130,14.0,113.0,36,0.0,3,0,1.0,0
48976,121,10.0,107.0,41,0.0,3,0,1.0,0
48977,65,6.0,56.0,36,0.0,3,0,1.0,0
48978,123,7.0,110.0,39,0.0,3,0,1.0,0
48979,5,1.0,4.0,1,0.0,0,0,0.0,0
48980,14,2.0,12.0,1,0.0,0,0,0.0,0
